year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2003,10,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",353,64,23.08,0,15.7,0,25.21,1,3,3216,1361,0,524,0,1331
2003,10,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",31,3,2,0,0.06,0,0.94,2,0,71,53,0,1,0,17
2003,10,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3912,759,146.69,3.51,338.11,0.99,269.71,74,11,34533,8814,140,10214,21,15344
2003,10,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",370,55,19.1,0,17.28,0,18.62,3,0,2374,910,0,558,0,906
2003,10,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93,11,4.76,0,0.34,0,5.9,0,1,602,215,0,13,0,374
2003,10,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",381,65,32.48,0,11.83,0,20.69,3,0,2553,1365,0,289,0,899
2003,10,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",206,23,14.26,0,1.1,0,7.64,3,0,1338,899,0,40,0,399
2003,10,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",546,78,22.65,2,32.74,0,20.61,15,3,3965,1060,48,1714,0,1143
2003,10,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,8,2.06,0,5.54,0,0.4,0,0,239,108,0,125,0,6
2003,10,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",62,8,0,0,0.19,0,7.81,5,1,612,0,0,11,0,601
2003,10,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,9,1.92,0,0.16,0,6.92,2,0,461,241,0,6,0,214
2003,6,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,1,1,0,0,0,0,0,0,15,15,0,0,0,0
2003,6,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",60,9,2.69,0.84,2.41,0,3.06,3,0,296,67,32,61,0,136
2003,6,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",49,7,3.13,0,1.01,0,2.87,0,0,350,112,0,22,0,216
2003,6,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1624,258,101.84,2.22,36.52,9.18,108.23,45,1,10653,4332,179,962,229,4951
2003,6,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",97,16,8.29,1,0.81,0,5.89,2,1,967,624,91,17,0,235
2003,6,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",46,7,6,0,0.27,0,0.73,0,0,429,388,0,11,0,30
2003,6,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",60,16,3.31,0,11.22,0.48,1,0,0,796,460,0,303,14,19
2003,6,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",60,8,1.27,0,0.12,0,6.62,1,0,432,37,0,5,0,390
2003,6,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",200,24,13.48,0,0.2,0,10.32,1,0,1230,759,0,18,0,453
2003,6,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,9,1.04,0,0.55,0,7.41,0,0,314,28,0,11,0,275
2003,6,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",30,3,1.98,0,1.02,0,0,0,1,134,89,0,45,0,0
2003,6,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",166,33,10.23,0,13.04,0,9.73,0,0,1079,372,0,288,0,419
2003,6,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",40,4,3,0,0,0,1,0,3,102,79,0,0,0,23
2003,6,AS,Alaska Airlines Inc.,DUT,"Unalaska, AK: Unalaska Airport",58,7,3.79,1,0.31,0,1.89,8,0,445,346,34,5,0,60
2003,6,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",54,25,4.23,0,17.67,0.76,2.33,0,0,1004,340,0,546,55,63
2003,6,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",496,88,32.42,0,8.87,4.05,42.66,11,0,3496,1079,0,206,81,2130
2003,6,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",199,32,19.02,0,1.72,0,11.27,2,0,1123,825,0,37,0,261
2003,6,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",23,7,0.77,0,0.96,0,5.27,0,0,244,22,0,24,0,198
2003,6,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",60,14,4.79,0,7.77,0.5,0.94,0,0,561,291,0,246,9,15
2003,6,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",505,81,32.8,1,16.86,2,28.34,4,6,3192,1348,87,467,42,1248
2003,6,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",256,36,15.27,0,5.92,0,14.81,5,0,1779,1039,0,156,0,584
2003,6,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",363,55,27.39,0,4.47,0.53,22.6,1,0,2563,1824,0,158,8,573
2003,6,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",704,62,34.1,0,4.77,0,23.13,14,0,2407,1536,0,107,0,764
2003,6,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",30,5,3.66,0,1.34,0,0,0,1,155,125,0,30,0,0
2003,6,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,9,3.35,0,5.65,0,0,0,0,360,197,0,163,0,0
2003,6,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",517,96,38.44,0,8.24,3.55,45.78,6,0,4305,2169,0,201,70,1865
2003,6,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90,20,4.9,0,3.03,0,12.07,8,1,881,222,0,88,0,571
2003,6,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",226,38,20.92,0,3.87,0,13.21,0,0,1650,1223,0,98,0,329
2003,6,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",30,3,0,0,1.15,0,1.85,0,0,196,0,0,30,0,166
2003,6,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",90,17,6.39,1.89,1.54,0,7.17,5,8,776,311,162,58,0,245
2003,6,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1287,213,53.71,1.39,66.47,5.91,85.51,12,0,8521,2267,89,1719,146,4300
2003,6,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",247,40,17.89,0,4.63,0.88,16.61,0,0,1670,1049,0,114,14,493
2003,6,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,15,7.03,0,0.68,0,7.29,1,1,1072,719,0,29,0,324
2003,6,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",74,14,4.29,0,0.39,0,9.33,0,0,740,189,0,15,0,536
2003,6,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",137,28,15.11,0,2.95,3.21,6.74,0,0,1005,651,0,74,88,192
2003,6,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",373,60,27.47,0,7.32,0,25.21,3,0,3323,1913,0,207,0,1203
2003,6,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",33,7,2.9,0,1.23,0,2.86,0,0,268,131,0,25,0,112
2003,6,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",4267,740,192.59,4.07,208.83,22.77,311.73,58,8,33252,11009,212,5851,720,15460
2003,6,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",383,70,20.94,0,35.4,1,12.67,5,0,3513,1198,0,1607,105,603
2003,6,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",143,21,5.3,0,3.28,0,12.42,2,0,738,163,0,75,0,500
2003,6,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",411,60,25.7,0,4.78,0,29.52,5,0,2580,1337,0,124,0,1119
2003,6,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",224,45,22.57,0,2.56,0,19.87,1,0,1828,1091,0,76,0,661
2003,6,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",509,50,25.62,0,4.93,0,19.45,9,0,2313,1357,0,134,0,822
2003,6,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",37,2,2,0,0,0,0,0,0,167,167,0,0,0,0
2003,6,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,15,2.45,0,0.97,0.71,10.87,3,0,1015,76,0,33,15,891
2003,6,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,11,1.44,0,0.26,0,9.3,0,0,355,66,0,6,0,283
2003,11,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",8,5,2.2,0,2.45,0,0.35,0,0,152,45,0,87,0,20
2003,11,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",58,16,5.22,1.24,2.8,0,6.74,3,0,726,208,53,75,0,390
2003,11,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",20,3,2.41,0,0.59,0,0,0,1,77,63,0,14,0,0
2003,11,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1234,476,91.07,11.64,173.43,6.98,192.88,49,2,20879,4904,547,5770,185,9473
2003,11,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",90,35,7.81,0.14,10.9,0,16.15,8,0,1328,337,6,330,0,655
2003,11,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",59,9,5.96,0,1.04,0,2,0,0,285,219,0,21,0,45
2003,11,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",30,10,6.7,0.34,1.95,0,1,0,0,622,526,12,55,0,29
2003,11,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",58,9,1.31,0,1.75,0,5.94,3,4,621,123,0,47,0,451
2003,11,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",203,34,13.13,0,9.55,0,11.32,5,2,1541,802,0,275,0,464
2003,11,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",58,17,5.76,0,1.58,0,9.66,3,0,843,239,0,65,0,539
2003,11,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",30,5,3,0,0,0,2,0,0,352,277,0,0,0,75
2003,11,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",174,23,9.65,0,4.97,0,8.38,2,0,925,465,0,111,0,349
2003,11,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",12,3,1.71,0,0.57,0,0.73,0,2,223,174,0,20,0,29
2003,11,AS,Alaska Airlines Inc.,DUT,"Unalaska, AK: Unalaska Airport",50,19,4.7,1,8.41,0,4.9,7,0,762,232,15,300,0,215
2003,11,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",60,15,4,0,11,0,0,0,0,1101,189,0,912,0,0
2003,11,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",386,126,28.31,2.07,34.79,0.95,59.88,11,0,5860,1478,76,1072,35,3199
2003,11,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",183,28,15.56,0,3.06,0,9.37,0,0,1027,628,0,85,0,314
2003,11,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",60,5,2.53,0,2.47,0,0,0,1,156,53,0,103,0,0
2003,11,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",294,69,19.47,1.6,17.2,0,30.73,7,7,3552,1527,64,592,0,1369
2003,11,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",178,55,18.68,3.38,16.02,0.7,16.23,4,3,2431,943,130,436,16,906
2003,11,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",353,62,18.8,1.24,19.72,0,22.24,0,0,2873,841,67,871,0,1094
2003,11,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",647,109,54,0.97,28.7,0,25.33,11,1,5433,3306,47,870,0,1210
2003,11,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",60,25,5.73,0.42,16.82,0,2.03,0,0,1058,381,11,496,0,170
2003,11,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",30,14,2.16,0,11.84,0,0,0,1,361,65,0,296,0,0
2003,11,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",470,73,29.72,0.75,8.15,0,34.37,4,0,4098,1605,40,244,0,2209
2003,11,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",87,32,6.83,1.88,9.28,0,14,5,3,1474,351,205,249,0,669
2003,11,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",198,31,13.25,0,7.12,0,10.62,3,0,1338,718,0,195,0,425
2003,11,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",29,7,1.8,1,4.2,0,0,0,0,240,84,31,125,0,0
2003,11,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",87,37,12.82,0.77,10.02,0,13.39,5,4,1628,517,60,312,0,739
2003,11,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1216,173,38.76,0.89,46.74,0.56,86.05,15,2,8319,2233,19,1238,11,4818
2003,11,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",296,59,22.24,1.43,14.4,0,20.93,2,0,2543,1126,37,378,0,1002
2003,11,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",58,12,1.66,0,2.41,0,7.92,4,9,541,75,0,104,0,362
2003,11,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",210,33,8.98,0.14,6.55,0.62,16.71,0,0,1624,453,6,250,18,897
2003,11,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",186,27,12.95,0,2.83,0,11.22,3,1,1275,602,0,75,0,598
2003,11,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",312,51,24.4,0,8.83,0,17.77,0,1,2688,1381,0,283,0,1024
2003,11,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",29,6,2,0,1.23,0,2.77,4,0,325,147,0,27,0,151
2003,11,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3543,741,152.64,9.81,253.74,4.91,319.9,52,8,34125,8679,731,7633,124,16958
2003,11,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",373,79,20.22,1.52,41.03,1,15.22,2,0,4175,710,55,2717,22,671
2003,11,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",89,26,6.6,0,5.14,0,14.26,0,0,1431,228,0,130,0,1073
2003,11,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",345,56,21.26,0,9.05,0,25.68,10,1,2375,1114,0,263,0,998
2003,11,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",169,30,20.3,0,5.55,0,4.15,1,0,1068,850,0,119,0,99
2003,11,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",488,63,23.53,0.18,20.39,0,18.9,9,2,2880,1252,8,675,0,945
2003,11,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",30,7,5.05,0,1.45,0,0.5,0,0,491,416,0,62,0,13
2003,11,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",58,13,2.77,0.88,2.41,0,6.93,9,4,519,164,89,66,0,200
2003,11,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",58,15,2,0,2.4,0,10.6,3,1,616,57,0,81,0,478
2003,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",7,1,0,1,0,0,0,1,0,113,0,113,0,0,0
2003,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",60,16,6.82,1,1.88,0,6.3,4,0,678,254,56,89,0,279
2003,12,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",19,8,1.78,0.93,1.92,1,2.38,1,0,341,62,62,60,24,133
2003,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1299,382,108.57,9.82,63.16,4.34,196.12,56,1,18274,5273,338,1933,109,10621
2003,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",95,39,11.76,4.78,6.63,0.63,15.2,3,0,1827,620,273,183,10,741
2003,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,9,4.94,0,1.19,0,2.87,0,0,649,500,0,40,0,109
2003,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",31,8,0.55,0,6.07,0,1.38,2,0,331,18,0,272,0,41
2003,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",59,9,2,0,2.04,0,4.96,0,0,539,101,0,49,0,389
2003,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",211,45,20.41,0,9.96,0,14.63,6,0,2076,1144,0,276,0,656
2003,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60,22,7.26,0,3.06,0,11.69,6,1,1481,275,0,81,0,1125
2003,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",31,8,2.71,0,2.1,0.75,2.44,0,0,519,235,0,52,15,217
2003,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",182,34,17.76,0,3.37,0,12.87,2,0,1367,643,0,115,0,609
2003,12,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",14,7,2.84,0,0.5,0,3.66,1,0,350,195,0,18,0,137
2003,12,AS,Alaska Airlines Inc.,DUT,"Unalaska, AK: Unalaska Airport",53,17,3.29,4.51,5.76,0,3.43,18,0,779,103,260,219,0,197
2003,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,11,3.05,1,5,0,1.95,2,0,860,441,18,321,0,80
2003,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",397,96,28.51,3.49,17.3,2,44.7,8,0,4765,1495,319,577,58,2316
2003,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",183,46,18.42,0,5.2,0,22.38,0,0,1648,718,0,144,0,786
2003,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",62,11,5.04,0.24,5.72,0,0,0,0,637,445,5,187,0,0
2003,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",306,72,21.29,4.78,16.17,0.75,29.01,5,12,3762,1080,310,584,15,1773
2003,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",183,54,21.3,2.71,8.35,0,21.64,5,2,2330,1004,149,224,0,953
2003,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",376,83,37.69,0,20.79,0,24.51,1,0,3810,2005,0,829,0,976
2003,12,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",688,148,42.75,0.42,40.53,4.82,59.49,7,0,5738,1681,15,1035,260,2747
2003,12,AS,Alaska Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",49,26,3.81,0,15.34,0,6.85,1,0,1101,158,0,445,0,498
2003,12,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",62,26,6.76,0.78,14.48,0.46,3.51,0,0,1115,331,108,450,18,208
2003,12,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,18,2.87,0,15.13,0,0,0,0,476,106,0,370,0,0
2003,12,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",496,126,34.31,1.4,22.43,0.87,66.99,3,2,5965,1692,42,794,13,3424
2003,12,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",90,26,7.64,0.53,6.59,0,11.24,7,3,1014,330,8,165,0,511
2003,12,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",205,51,19.77,0,12,0,19.23,1,0,2667,1216,0,346,0,1105
2003,12,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",31,13,4.34,0.73,7.93,0,0,0,0,638,220,132,286,0,0
2003,12,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",90,27,11.59,1.11,5.96,0,8.35,7,2,1170,669,37,167,0,297
2003,12,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1290,280,53.74,3,80.44,3.44,139.38,12,2,11700,2627,131,2236,90,6616
2003,12,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",306,65,30.15,0.93,11.58,0.8,21.53,0,0,2946,1321,84,295,12,1234
2003,12,AS,Alaska Airlines Inc.,PSG,"Petersburg, AK: Petersburg James A Johnson",60,15,0.12,1.91,0.69,0,12.28,2,1,744,8,104,34,0,598
2003,12,AS,Alaska Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",214,59,13.28,0,7.23,0,38.48,0,0,3152,409,0,226,0,2517
2003,12,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",190,40,15.56,0,9.12,1.75,13.57,1,0,1638,705,0,238,80,615
2003,12,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",332,74,29.82,0,18.8,0.41,24.97,2,3,3417,1745,0,463,9,1200
2003,12,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",30,8,2.96,1,1.49,0,2.55,2,0,382,95,123,37,0,127
2003,12,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3739,920,197.95,14.3,274.11,7.88,425.76,46,11,41462,9463,907,7929,174,22989
2003,12,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",391,140,26.37,0,80.71,1,31.92,0,0,8376,1271,0,5452,21,1632
2003,12,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",92,24,6.01,0,6.07,0,11.92,1,0,1031,143,0,143,0,745
2003,12,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",360,81,26.2,0,14.99,0,39.81,1,0,3731,1298,0,445,0,1988
2003,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",179,38,17.2,1,6.58,0,13.21,1,0,1850,1203,16,176,0,455
2003,12,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",524,114,30.08,3.83,40.13,1.8,38.15,10,0,4881,1445,291,1265,42,1838
2003,12,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,6,4.64,0,0.56,0,0.8,0,0,437,370,0,32,0,35
2003,12,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",60,10,0.89,0,1.99,0,7.11,2,4,522,17,0,53,0,452
2003,12,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",60,21,2.19,0,3.13,0,15.68,8,0,1353,194,0,88,0,1071
2004,8,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9,3,1.29,0,0.4,0,1.31,1,0,135,40,0,6,0,89
2004,8,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",62,16,6.88,2,3.54,0,3.58,5,0,725,376,143,80,0,126
2004,8,AS,Alaska Airlines Inc.,AKN,"King Salmon, AK: King Salmon Airport",49,15,4.41,0,0.62,2.56,7.4,3,0,1448,414,0,30,163,841
2004,8,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1703,363,108.67,2,51.52,15.94,184.87,43,1,17197,5797,53,1429,364,9554
2004,8,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",97,27,6.74,4,0.8,0,15.46,4,0,1929,339,436,31,0,1123
2004,8,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",62,16,12.63,0,2.89,0,0.49,0,0,1117,981,0,117,0,19
2004,8,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",62,14,4.83,0,5.91,0.47,2.79,0,0,490,233,0,160,9,88
2004,8,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",62,12,0.4,1.99,0.9,0,8.71,4,0,769,25,120,85,0,539
2004,8,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",181,44,18.12,1,3.23,0.79,20.86,1,1,3228,1282,19,107,22,1798
2004,8,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,21,10.37,0,1.86,0,8.77,1,0,1234,417,0,47,0,770
2004,8,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",93,16,6.87,0,7.13,0,2,0,0,771,413,0,243,0,115
2004,8,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",248,46,20.95,0,10.84,0,14.21,3,0,2240,1384,0,312,0,544
2004,8,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",35,3,2,0,0,0,1,1,0,179,151,0,0,0,28
2004,8,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",62,9,4.97,0,4.03,0,0,0,0,893,754,0,139,0,0
2004,8,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",540,110,39.99,0,10.03,9.34,50.63,11,1,6231,2044,0,328,252,3607
2004,8,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",217,61,31.37,1,11.15,0,17.48,0,0,3198,1599,202,351,0,1046
2004,8,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31,4,2.55,0,0.45,0,1,0,0,117,85,0,16,0,16
2004,8,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",31,6,4.43,0,0.77,0,0.8,0,0,209,149,0,27,0,33
2004,8,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",563,120,39.61,4.73,16.07,1,58.59,1,1,5618,2333,253,464,20,2548
2004,8,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",275,58,25.96,3.55,3.81,0,24.68,0,1,3123,1301,185,98,0,1539
2004,8,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",372,95,43.68,0,13.43,0,37.88,1,0,5424,2611,0,433,0,2380
2004,8,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",742,112,55.07,0,23.42,1.19,32.32,6,0,5277,2751,0,697,32,1797
